Itemset,Support,Count,ItemNames
"1455",0.002994,102,"1455 "Hermanos Canned Peanuts"
"1317",0.002994,102,"1317 "Lake Foot-Long Hot Dogs"
"346",0.002994,102,"346 "Better Fancy Canned Oysters"
"44",0.002994,102,"44 "Club Low Fat Sour Cream"
"532",0.002994,102,"532 "Fast Sugar Cookies"
"1153",0.002994,102,"1153 "Dual City Lox"
"385",0.002994,102,"385 "Moms Sliced Ham"
"832",0.002994,102,"832 "Ebony Fuji Apples"
"914",0.002994,102,"914 "BBB Best White Sugar"
"1103",0.002994,102,"1103 "Genteel Seasoned Hamburger"
"1043",0.002994,102,"1043 "PigTail Frozen Cauliflower"
"1473",0.002994,102,"1473 "Fort West Fudge Brownies"
"723",0.002994,102,"723 "Imagine Home Style French Fries"
"1070",0.002994,102,"1070 "High Quality 60 Watt Lightbulb"
"1169",0.002994,102,"1169 "Horatio Low Fat Popcorn"
"1296",0.002994,102,"1296 "Booker Muenster Cheese"
"98",0.002994,102,"98 "Golden Beef TV Dinner"
"1381",0.002994,102,"1381 "Sunset 60 Watt Lightbulb"
"672",0.002964,101,"672 "Gorilla Havarti Cheese"
"153",0.002964,101,"153 "Denny Scented Toilet Tissue"
"508",0.002964,101,"508 "Tell Tale Golden Delcious Apples"
"595",0.002964,101,"595 "Landslide Chunky Peanut Butter"
"244",0.002964,101,"244 "Best Choice Apple Fruit Roll"
"1193",0.002964,101,"1193 "Musial Malted Milk Balls"
"944",0.002964,101,"944 "Fabulous Cola"
"589",0.002964,101,"589 "Colony Cranberry Muffins"
"57",0.002964,101,"57 "Club Buttermilk"
"936",0.002964,101,"936 "BBB Best Extra Chunky Peanut Butter"
"734",0.002964,101,"734 "Imagine Lemon Popsicles"
"757",0.002964,101,"757 "Cormorant Plastic Knives"
"1105",0.002964,101,"1105 "Mighty Good Monthly Auto Magazine"
"1024",0.002964,101,"1024 "PigTail Low Fat French Fries"
"599",0.002964,101,"599 "Landslide French Roast Coffee"
"969",0.002964,101,"969 "Just Right Canned Tuna in Oil"
"462",0.002964,101,"462 "Red Wing Toilet Paper"
"1488",0.002964,101,"1488 "Fort West Chocolate Donuts"
"1142",0.002964,101,"1142 "Tri-State Mandarin Oranges"
"245",0.002964,101,"245 "Best Choice Strawberry Fruit Roll"
"1090",0.002964,101,"1090 "High Quality Tissues"
"1150",0.002964,101,"1150 "Tri-State Oranges"
"1364",0.002964,101,"1364 "Hilltop Whitening Toothpast"
"857",0.002964,101,"857 "Nationeel Cheese Dip"
"608",0.002964,101,"608 "Landslide Strawberry Jelly"
"1497",0.002964,101,"1497 "Fort West Dried Dates"
"1030",0.002964,101,"1030 "PigTail Frozen Cheese Pizza"
"82",0.002964,101,"82 "Golden Low Fat Waffles"
"1509",0.002964,101,"1509 "Gulf Coast White Chocolate Bar"
"271",0.002964,101,"271 "Good Chardonnay"
"167",0.002964,101,"167 "Robust Monthly Auto Magazine"
"850",0.002964,101,"850 "Nationeel Cheese Crackers"
"646",0.002964,101,"646 "Bravo Regular Ramen Soup"
"1531",0.002964,101,"1531 "Modell Wheat Bread"
"38",0.002964,101,"38 "Green Ribbon Canned Mixed Fruit"
"674",0.002964,101,"674 "Gorilla Cheese Spread"
"1419",0.002964,101,"1419 "Gauss Monthly Fashion Magazine"
"1319",0.002964,101,"1319 "Lake Cole Slaw"
"908",0.002964,101,"908 "Fantastic Blueberry Muffins"
"615",0.002964,101,"615 "Landslide Grape Jam"
"788",0.002964,101,"788 "Excel Monthly Sports Magazine"
"1082",0.002964,101,"1082 "High Quality Glass Cleaner"
"487",0.002964,101,"487 "Tell Tale Beets"
"593",0.002964,101,"593 "Colony Wheat Bread"
"687",0.002964,101,"687 "Cutting Edge Beef Bologna"
"622",0.002964,101,"622 "Landslide Grape Jelly"
"1096",0.002964,101,"1096 "High Quality Silver Cleaner"
"650",0.002964,101,"650 "Bravo Canned Peas"
"798",0.002964,101,"798 "Ebony Beets"
"205",0.002964,101,"205 "High Top Mixed Nuts"
"211",0.002964,101,"211 "High Top Walnuts"
"1076",0.002964,101,"1076 "High Quality AAA-Size Batteries"
"1332",0.002964,101,"1332 "Carrington Orange Popsicles"
"190",0.002964,101,"190 "High Top Dried Mushrooms"
"1479",0.002935,100,"1479 "Fort West No Salt Popcorn"
"406",0.002935,100,"406 "Big Time Frozen Carrots"
"1209",0.002935,100,"1209 "Portsmouth Chardonnay"
"1112",0.002935,100,"1112 "Tri-State Sweet Peas"
"467",0.002935,100,"467 "Red Wing Copper Cleaner"
"324",0.002935,100,"324 "Best Corn Puffs"
"262",0.002935,100,"262 "Medalist Manicotti"
"469",0.002935,100,"469 "Red Wing Silver Cleaner"
"89",0.002935,100,"89 "Golden Fajita French Fries"
"229",0.002935,100,"229 "Best Choice Buttered Popcorn"
"142",0.002935,100,"142 "Denny Toilet Bowl Cleaner"
"641",0.002935,100,"641 "Bravo Chicken Soup"
"939",0.002935,100,"939 "Fabulous Berry Juice"
"1518",0.002935,100,"1518 "Top Measure Chablis Wine"
"1554",0.002935,100,"1554 "CDR Apple Jam"
"1004",0.002935,100,"1004 "American Low Fat Bologna"
"1206",0.002935,100,"1206 "Portsmouth Chardonnay Wine"
"769",0.002935,100,"769 "Cormorant D-Size Batteries"
"979",0.002935,100,"979 "James Bay Eyeglass Screwdriver"
"1078",0.002935,100,"1078 "High Quality Paper Cups"
"1348",0.002935,100,"1348 "Carrington Pancake Mix"
"768",0.002935,100,"768 "Cormorant AA-Size Batteries"
"1385",0.002935,100,"1385 "Sunset C-Size Batteries"
"401",0.002935,100,"401 "Big Time Waffles"
"176",0.002935,100,"176 "High Top Beets"
"839",0.002935,100,"839 "Nationeel Low Fat Cookies"
"643",0.002935,100,"643 "Bravo Vegetable Soup"
"228",0.002935,100,"228 "Best Choice Cheese Crackers"
"997",0.002935,100,"997 "Even Better 1% Milk"
"568",0.002935,100,"568 "Atomic Bubble Gum"
"210",0.002935,100,"210 "High Top Fuji Apples"
"442",0.002935,100,"442 "Steady Mint Mouthwash"
"67",0.002935,100,"67 "Red Spade Turkey Hot Dogs"
"1007",0.002935,100,"1007 "American Low Fat Cole Slaw"
"668",0.002935,100,"668 "Gorilla Jack Cheese"
"1309",0.002935,100,"1309 "Booker Whole Milk"
"1483",0.002935,100,"1483 "Fort West Salted Pretzels"
"722",0.002935,100,"722 "Imagine Grape Popsicles"
"164",0.002935,100,"164 "Ship Shape Extra Lean Hamburger"
"616",0.002935,100,"616 "Landslide Apple Jam"
"134",0.002935,100,"134 "Denny Plastic Spoons"
"482",0.002935,100,"482 "Tell Tale Summer Squash"
"135",0.002935,100,"135 "Denny Plastic Knives"
"627",0.002935,100,"627 "Token Diet Soda"
"1221",0.002935,100,"1221 "Plato Sesame Oil"
"1233",0.002935,100,"1233 "Plato Grape Preserves"
"45",0.002935,100,"45 "Club Sour Cream"
"843",0.002935,100,"843 "Nationeel Sugar Cookies"
"587",0.002935,100,"587 "Colony Rye Bread"
"1501",0.002935,100,"1501 "Fort West Frosted Donuts"
"459",0.002906,99,"459 "Red Wing Paper Towels"
"110",0.002906,99,"110 "Golden Frozen Chicken Thighs"
"25",0.002906,99,"25 "Blue Label Chicken Noodle Soup"
"596",0.002906,99,"596 "Landslide Hot Chocolate"
"1097",0.002906,99,"1097 "High Quality Copper Pot Scrubber"
"69",0.002906,99,"69 "Red Spade Low Fat Cole Slaw"
"540",0.002906,99,"540 "Fast Buttered Popcorn"
"1546",0.002906,99,"1546 "CDR Strawberry Jelly"
"1447",0.002906,99,"1447 "Hermanos Red Delcious Apples"
"1494",0.002906,99,"1494 "Fort West Strawberry Fruit Roll"
"65",0.002906,99,"65 "Red Spade Beef Bologna"
"739",0.002906,99,"739 "Consolidated Deodorant"
"206",0.002906,99,"206 "High Top Canned Peanuts"
"182",0.002906,99,"182 "High Top Elephant Garlic"
"9",0.002906,99,"9 "Washington Cranberry Juice"
"427",0.002906,99,"427 "Steady Toothpaste"
"1058",0.002906,99,"1058 "Bird Call Angled Toothbrush"
"1106",0.002906,99,"1106 "Mighty Good Monthly Computer Magazine"
"104",0.002906,99,"104 "Golden Ice Cream Sandwich"
"1314",0.002906,99,"1314 "Lake Beef Bologna"
"826",0.002906,99,"826 "Ebony Mandarin Oranges"
"933",0.002906,99,"933 "BBB Best Strawberry Jam"
"1000",0.002906,99,"1000 "Even Better Blueberry Yogurt"
"810",0.002906,99,"810 "Ebony Mushrooms"
"897",0.002906,99,"897 "Pearl Merlot Wine"
"1016",0.002906,99,"1016 "National Large Brown Eggs"
"261",0.002906,99,"261 "Medalist Ravioli"
"1045",0.002906,99,"1045 "PigTail Frozen Corn"
"1529",0.002906,99,"1529 "Modell Bagels"
"108",0.002906,99,"108 "Golden Frozen Peas"
"778",0.002906,99,"778 "Cormorant Copper Cleaner"
"894",0.002906,99,"894 "Pearl Light Wine"
"635",0.002906,99,"635 "Radius Corn Puffs"
"143",0.002906,99,"143 "Denny Counter Cleaner"
"1490",0.002906,99,"1490 "Fort West Sesame Crackers"
"793",0.002906,99,"793 "Ebony Summer Squash"
"1053",0.002906,99,"1053 "Bird Call Whitening Toothpast"
"883",0.002906,99,"883 "Monarch Ravioli"
"669",0.002906,99,"669 "Gorilla Muenster Cheese"
"150",0.002906,99,"150 "Denny Scented Tissue"
"1087",0.002906,99,"1087 "High Quality Soft Napkins"
"140",0.002906,99,"140 "Denny Paper Cups"
"48",0.002906,99,"48 "Club String Cheese"
"58",0.002906,99,"58 "Club Chocolate Milk"
"790",0.002906,99,"790 "Excel Monthly Computer Magazine"
"1492",0.002906,99,"1492 "Fort West Dried Apples"
"537",0.002876,98,"537 "Fast Lemon Cookies"
"782",0.002876,98,"782 "Cormorant Economy Toilet Brush"
"109",0.002876,98,"109 "Golden Popsicles"
"756",0.002876,98,"756 "Cormorant Plastic Spoons"
"14",0.002876,98,"14 "Jeffers Wheat Puffs"
"1303",0.002876,98,"1303 "Booker Mild Cheddar Cheese"
"1015",0.002876,98,"1015 "National Small Brown Eggs"
"1066",0.002876,98,"1066 "Bird Call Multi-Symptom Cold Remedy"
"1020",0.002876,98,"1020 "PigTail Low Fat Waffles"
"22",0.002876,98,"22 "Blue Label Canned Tomatos"
"148",0.002876,98,"148 "Denny Paper Towels"
"183",0.002876,98,"183 "High Top Red Pepper"
"842",0.002876,98,"842 "Nationeel Low Fat BBQ Chips"
"1055",0.002876,98,"1055 "Bird Call Deodorant"
"703",0.002876,98,"703 "Jumbo Egg Substitute"
"512",0.002876,98,"512 "Tell Tale Plums"
"550",0.002876,98,"550 "Fast Chocolate Donuts"
"691",0.002876,98,"691 "Cutting Edge Low Fat Cole Slaw"
"1422",0.002876,98,"1422 "Hermanos Asparagus"
"1341",0.002876,98,"1341 "Carrington Frozen Cheese Pizza"
"422",0.002876,98,"422 "Big Time Frozen Chicken Wings"
"675",0.002876,98,"675 "Gorilla Sharp Cheddar Cheese"
"1111",0.002876,98,"1111 "Tri-State Asparagus"
"47",0.002876,98,"47 "Club Muenster Cheese"
"776",0.002876,98,"776 "Cormorant Room Freshener"
"995",0.002876,98,"995 "Even Better Buttermilk"
"290",0.002876,98,"290 "Super Regular Coffee"
"710",0.002876,98,"710 "Imagine Blueberry Waffles"
"955",0.002876,98,"955 "Just Right Creamed Corn"
"957",0.002876,98,"957 "Just Right Chicken Soup"
"1512",0.002876,98,"1512 "Jardon Spaghetti"
"656",0.002876,98,"656 "Bravo Fancy Canned Clams"
"681",0.002876,98,"681 "Gorilla 1% Milk"
"1351",0.002876,98,"1351 "Carrington Lime Popsicles"
"125",0.002876,98,"125 "Faux Products 200 MG Acetominifen"
"989",0.002876,98,"989 "Even Better Head Cheese"
"1315",0.002876,98,"1315 "Lake Low Fat Bologna"
"811",0.002876,98,"811 "Ebony Baby Onion"
"1042",0.002876,98,"1042 "PigTail Ice Cream Sandwich"
"911",0.002876,98,"911 "BBB Best Chunky Peanut Butter"
"741",0.002876,98,"741 "Consolidated Extra Moisture Shampoo"
"253",0.002876,98,"253 "Choice Tasty Candy Bar"
"147",0.002876,98,"147 "Denny D-Size Batteries"
"1292",0.002876,98,"1292 "Booker Low Fat Cottage Cheese"
"83",0.002876,98,"83 "Golden Orange Popsicles"
"1006",0.002876,98,"1006 "American Foot-Long Hot Dogs"
"552",0.002847,97,"552 "Fast Sesame Crackers"
"314",0.002847,97,"314 "Excellent Strawberry Drink"
"1475",0.002847,97,"1475 "Fort West Lemon Cookies"
"514",0.002847,97,"514 "Tell Tale Broccoli"
"796",0.002847,97,"796 "Ebony Sweet Peas"
"390",0.002847,97,"390 "Urban Small Eggs"
"1154",0.002847,97,"1154 "Dual City Scallops"
"985",0.002847,97,"985 "Even Better Muenster Cheese"
"215",0.002847,97,"215 "Tip Top Lox"
"1057",0.002847,97,"1057 "Bird Call Extra Moisture Shampoo"
"693",0.002847,97,"693 "Cutting Edge Roasted Chicken"
"485",0.002847,97,"485 "Tell Tale Sweet Peas"
"195",0.002847,97,"195 "High Top Almonds"
"208",0.002847,97,"208 "High Top Cantelope"
"1489",0.002847,97,"1489 "Fort West Low Fat Chips"
"652",0.002847,97,"652 "Bravo Canned Tuna in Water"
"503",0.002847,97,"503 "Tell Tale Squash"
"716",0.002847,97,"716 "Imagine Apple Cinnamon Waffles"
"923",0.002847,97,"923 "BBB Best Columbian Coffee"
"1156",0.002847,97,"1156 "Horatio BBQ Potato Chips"
"577",0.002847,97,"577 "Walrus Imported Beer"
"146",0.002847,97,"146 "Denny AA-Size Batteries"
"1307",0.002847,97,"1307 "Booker Chocolate Milk"
"119",0.002847,97,"119 "Faux Products Extra Moisture Shampoo"
"953",0.002847,97,"953 "Special Grits"
"1359",0.002847,97,"1359 "Carrington Frozen Chicken Thighs"
"366",0.002847,97,"366 "Carlson Large Curd Cottage Cheese"
"33",0.002847,97,"33 "Blue Label Fancy Canned Anchovies"
"338",0.002847,97,"338 "Better Beef Soup"
"529",0.002847,97,"529 "Fast BBQ Potato Chips"
"673",0.002847,97,"673 "Gorilla Head Cheese"
"1496",0.002847,97,"1496 "Fort West Grape Fruit Roll"
"562",0.002847,97,"562 "Fast Dried Apricots"
"202",0.002847,97,"202 "High Top Peaches"
"1471",0.002847,97,"1471 "Fort West Chocolate Chip Cookies"
"659",0.002847,97,"659 "Bravo Rice Soup"
"628",0.002847,97,"628 "Token Cola"
"240",0.002847,97,"240 "Best Choice Low Fat Chips"
"197",0.002847,97,"197 "High Top Golden Delcious Apples"
"1326",0.002847,97,"1326 "Giant Small Brown Eggs"
"1498",0.002847,97,"1498 "Fort West Raisins"
"702",0.002847,97,"702 "Jumbo Large Eggs"
"1073",0.002847,97,"1073 "High Quality Plastic Knives"
"1476",0.002847,97,"1476 "Fort West Graham Crackers"
"1132",0.002847,97,"1132 "Tri-State Firm Tofu"
"404",0.002847,97,"404 "Big Time Frozen Mushroom Pizza"
"541",0.002847,97,"541 "Fast No Salt Popcorn"
"41",0.002847,97,"41 "Queen Eyeglass Screwdriver"
"1302",0.002847,97,"1302 "Booker Sharp Cheddar Cheese"
"391",0.002847,97,"391 "Urban Large Eggs"
"157",0.002818,96,"157 "Denny Bees Wax Candles"
"1426",0.002818,96,"1426 "Hermanos Prepared Salad"
"496",0.002818,96,"496 "Tell Tale Potatos"
"13",0.002818,96,"13 "Jeffers Corn Puffs"
"162",0.002818,96,"162 "Denny Large Sponge"
"428",0.002818,96,"428 "Steady Deodorant"
"21",0.002818,96,"21 "Blue Label Vegetable Soup"
"1109",0.002818,96,"1109 "Tri-State Summer Squash"
"447",0.002818,96,"447 "Red Wing C-Size Batteries"
"139",0.002818,96,"139 "Denny Paper Plates"
"1155",0.002818,96,"1155 "Horatio Low Fat Cookies"
"1187",0.002818,96,"1187 "Horatio Raisins"
"719",0.002818,96,"719 "Imagine Chicken TV Dinner"
"795",0.002818,96,"795 "Ebony Asparagus"
"219",0.002818,96,"219 "Best Choice Corn Chips"
"824",0.002818,96,"824 "Ebony Peaches"
"152",0.002818,96,"152 "Denny Tissues"
"80",0.002818,96,"80 "Blue Medal Large Eggs"
"1462",0.002818,96,"1462 "Hermanos Tangerines"
"294",0.002818,96,"294 "Super Canola Oil"
"1536",0.002818,96,"1536 "CDR White Sugar"
"1511",0.002818,96,"1511 "Jardon Manicotti"
"194",0.002818,96,"194 "High Top Firm Tofu"
"1338",0.002818,96,"1338 "Carrington Fajita French Fries"
"1227",0.002818,96,"1227 "Plato Decaf Coffee"
"950",0.002818,96,"950 "Special Oatmeal"
"689",0.002818,96,"689 "Cutting Edge Turkey Hot Dogs"
"633",0.002818,96,"633 "Token Apple Drink"
"31",0.002818,96,"31 "Blue Label Canned Tuna in Oil"
"583",0.002818,96,"583 "Walrus White Zinfandel Wine"
"990",0.002818,96,"990 "Even Better Cheese Spread"
"1084",0.002818,96,"1084 "High Quality AA-Size Batteries"
"383",0.002818,96,"383 "Moms Corned Beef"
"1402",0.002818,96,"1402 "Sunset Scented Toilet Tissue"
"1258",0.002818,96,"1258 "Skinner Cranberry Juice"
"712",0.002818,96,"712 "Imagine Waffles"
"1418",0.002788,95,"1418 "Gauss Monthly Home Magazine"
"522",0.002788,95,"522 "Tell Tale Walnuts"
"1477",0.002788,95,"1477 "Fort West Cheese Crackers"
"1119",0.002788,95,"1119 "Tri-State Lettuce"
"473",0.002788,95,"473 "Red Wing Large Sponge"
"816",0.002788,95,"816 "Ebony Firm Tofu"
"774",0.002788,95,"774 "Cormorant Tissues"
"216",0.002788,95,"216 "Tip Top Scallops"
"1468",0.002788,95,"1468 "Fort West Corn Chips"
"1157",0.002788,95,"1157 "Horatio Corn Chips"
"1071",0.002788,95,"1071 "High Quality Plastic Forks"
"203",0.002788,95,"203 "High Top Broccoli"
"1023",0.002788,95,"1023 "PigTail Frozen Pancakes"
"78",0.002788,95,"78 "Blue Medal Large Brown Eggs"
"1198",0.002788,95,"1198 "Musial White Chocolate Bar"
"1228",0.002788,95,"1228 "Plato Regular Coffee"
"609",0.002788,95,"609 "Landslide Pepper"
"585",0.002788,95,"585 "Colony Pumpernickel Bread"
"748",0.002788,95,"748 "Consolidated HCL Nasal Spray"
"77",0.002788,95,"77 "Blue Medal Small Brown Eggs"
"718",0.002788,95,"718 "Imagine Turkey TV Dinner"
"968",0.002788,95,"968 "Just Right Canned Tuna in Water"
"1138",0.002788,95,"1138 "Tri-State Fancy Plums"
"136",0.002788,95,"136 "Denny C-Size Batteries"
"214",0.002788,95,"214 "High Top Party Nuts"
"225",0.002788,95,"225 "Best Choice Potato Chips"
"1470",0.002788,95,"1470 "Fort West Sugar Cookies"
"543",0.002788,95,"543 "Fast Salsa Dip"
"679",0.002788,95,"679 "Gorilla Buttermilk"
"831",0.002788,95,"831 "Ebony Honey Dew"
"174",0.002788,95,"174 "High Top Sweet Peas"
"1433",0.002788,95,"1433 "Hermanos Garlic"
"1049",0.002788,95,"1049 "PigTail Frozen Chicken Wings"
"699",0.002759,94,"699 "Jumbo Small Brown Eggs"
"484",0.002759,94,"484 "Tell Tale Asparagus"
"1158",0.002759,94,"1158 "Horatio Low Fat BBQ Chips"
"180",0.002759,94,"180 "High Top Shitake Mushrooms"
"1121",0.002759,94,"1121 "Tri-State Red Pepper"
"8",0.002759,94,"8 "Washington Orange Juice"
"1305",0.002759,94,"1305 "Booker 2% Milk"
"752",0.002759,94,"752 "Consolidated Laundry Detergent"
"1051",0.002759,94,"1051 "Bird Call Silky Smooth Hair Conditioner"
"1014",0.002759,94,"1014 "American Sliced Chicken"
"962",0.002759,94,"962 "Just Right Regular Ramen Soup"
"1202",0.002759,94,"1202 "Colossal Thai Rice"
"1246",0.002759,94,"1246 "Plato Strawberry Preserves"
"249",0.002759,94,"249 "Best Choice Raisins"
"193",0.002759,94,"193 "High Top Limes"
"792",0.002759,94,"792 "Excel Monthly Fashion Magazine"
"1171",0.002759,94,"1171 "Horatio Avocado Dip"
"1032",0.002759,94,"1032 "PigTail Apple Cinnamon Waffles"
"1034",0.002759,94,"1034 "PigTail Turkey TV Dinner"
"62",0.002759,94,"62 "Club Blueberry Yogurt"
"1280",0.002759,94,"1280 "Pleasant Canned Tuna in Oil"
"1544",0.002759,94,"1544 "CDR Grape Preserves"
"120",0.002759,94,"120 "Faux Products Angled Toothbrush"
"81",0.002759,94,"81 "Blue Medal Egg Substitute"
"982",0.002759,94,"982 "Even Better Low Fat Sour Cream"
"68",0.002759,94,"68 "Red Spade Foot-Long Hot Dogs"
"721",0.002759,94,"721 "Imagine Pancake Mix"
"1555",0.002759,94,"1555 "CDR Strawberry Jam"
"705",0.002730,93,"705 "Imagine Orange Popsicles"
"535",0.002730,93,"535 "Fast Fudge Brownies"
"50",0.002730,93,"50 "Club Havarti Cheese"
"565",0.002730,93,"565 "Atomic Mint Chocolate Bar"
"1491",0.002730,93,"1491 "Fort West Frosted Cookies"
"191",0.002730,93,"191 "High Top Fresh Lima Beans"
"1533",0.002730,93,"1533 "CDR Chunky Peanut Butter"
"1054",0.002730,93,"1054 "Bird Call Toothpaste"
"582",0.002730,93,"582 "Walrus Chardonnay"
"1125",0.002730,93,"1125 "Tri-State Tomatos"
"1459",0.002730,93,"1459 "Hermanos Fuji Apples"
"1515",0.002730,93,"1515 "Top Measure Imported Beer"
"1493",0.002730,93,"1493 "Fort West Apple Fruit Roll"
"187",0.002730,93,"187 "High Top Tomatos"
"830",0.002730,93,"830 "Ebony Cantelope"
"1550",0.002730,93,"1550 "CDR Apple Butter"
"71",0.002730,93,"71 "Red Spade Roasted Chicken"
"397",0.002730,93,"397 "Big Time Low Fat French Fries"
"491",0.002730,93,"491 "Tell Tale Shitake Mushrooms"
"943",0.002730,93,"943 "Fabulous Diet Soda"
"1273",0.002730,93,"1273 "Pleasant Regular Ramen Soup"
"981",0.002730,93,"981 "Even Better Low Fat Cottage Cheese"
"488",0.002730,93,"488 "Tell Tale Prepared Salad"
"466",0.002730,93,"466 "Red Wing Frying Pan"
"613",0.002730,93,"613 "Landslide Oregano"
"1266",0.002730,93,"1266 "Pleasant Creamed Corn"
"912",0.002730,93,"912 "BBB Best Hot Chocolate"
"888",0.002730,93,"888 "Discover Ravioli"
"1021",0.002730,93,"1021 "PigTail Orange Popsicles"
"534",0.002730,93,"534 "Fast Fudge Cookies"
"156",0.002730,93,"156 "Denny Copper Cleaner"
"1240",0.002730,93,"1240 "Plato Oregano"
"234",0.002730,93,"234 "Best Choice Salted Pretzels"
"478",0.002730,93,"478 "Dollar Monthly Auto Magazine"
"16",0.002730,93,"16 "Blue Label Canned Beets"
"53",0.002730,93,"53 "Club Sharp Cheddar Cheese"
"607",0.002700,92,"607 "Landslide Columbian Coffee"
"3",0.002700,92,"3 "Washington Strawberry Drink"
"39",0.002700,92,"39 "Green Ribbon Canned Peaches"
"1519",0.002700,92,"1519 "Top Measure Merlot Wine"
"1524",0.002700,92,"1524 "Modell White Bread"
"1406",0.002700,92,"1406 "Sunset Bees Wax Candles"
"506",0.002700,92,"506 "Tell Tale Almonds"
"5",0.002700,92,"5 "Washington Diet Soda"
"1514",0.002700,92,"1514 "Jardon Rice Medly"
"548",0.002700,92,"548 "Fast Mini Donuts"
"630",0.002700,92,"630 "Token Orange Juice"
"72",0.002700,92,"72 "Red Spade Corned Beef"
"1013",0.002700,92,"1013 "American Potato Salad"
"1452",0.002700,92,"1452 "Hermanos Broccoli"
"43",0.002700,92,"43 "Club Low Fat Cottage Cheese"
"1527",0.002700,92,"1527 "Modell Cranberry Muffins"
"1254",0.002700,92,"1254 "Skinner Diet Soda"
"1535",0.002700,92,"1535 "CDR Brown Sugar"
"764",0.002700,92,"764 "Cormorant Toilet Bowl Cleaner"
"1286",0.002700,92,"1286 "Pleasant Rice Soup"
"461",0.002700,92,"461 "Red Wing Scented Tissue"
"1532",0.002700,92,"1532 "CDR Sesame Oil"
"1495",0.002700,92,"1495 "Fort West Raspberry Fruit Roll"
"101",0.002700,92,"101 "Golden Home Style French Fries"
"528",0.002700,92,"528 "Fast Low Fat Cookies"
"601",0.002700,92,"601 "Landslide Regular Coffee"
"886",0.002700,92,"886 "Monarch Thai Rice"
"530",0.002671,91,"530 "Fast Corn Chips"
"1098",0.002671,91,"1098 "High Quality Economy Toilet Brush"
"114",0.002671,91,"114 "Faux Products Tartar Control Toothpaste"
"61",0.002671,91,"61 "Club Strawberry Yogurt"
"217",0.002671,91,"217 "Best Choice Low Fat Cookies"
"559",0.002671,91,"559 "Fast Dried Dates"
"4",0.002671,91,"4 "Washington Cream Soda"
"1046",0.002671,91,"1046 "PigTail Frozen Peas"
"1122",0.002671,91,"1122 "Tri-State Garlic"
"17",0.002671,91,"17 "Blue Label Creamed Corn"
"37",0.002671,91,"37 "Blue Label Rice Soup"
"56",0.002671,91,"56 "Club 2% Milk"
"1114",0.002671,91,"1114 "Tri-State Beets"
"1502",0.002671,91,"1502 "Gulf Coast Tasty Candy Bar"
"18",0.002671,91,"18 "Blue Label Canned String Beans"
"181",0.002671,91,"181 "High Top Lettuce"
"2",0.002671,91,"2 "Washington Mango Drink"
"226",0.002671,91,"226 "Best Choice Lemon Cookies"
"1275",0.002671,91,"1275 "Pleasant Turkey Noodle Soup"
"648",0.002671,91,"648 "Bravo Turkey Noodle Soup"
"1068",0.002671,91,"1068 "Bird Call Laundry Detergent"
"1239",0.002642,90,"1239 "Plato Apple Butter"
"1088",0.002642,90,"1088 "High Quality Scented Tissue"
"945",0.002642,90,"945 "Fabulous Diet Cola"
"569",0.002642,90,"569 "Atomic Spicy Mints"
"625",0.002642,90,"625 "Token Strawberry Drink"
"242",0.002642,90,"242 "Best Choice Frosted Cookies"
"860",0.002642,90,"860 "Nationeel Beef Jerky"
"639",0.002642,90,"639 "Bravo Creamed Corn"
"84",0.002642,90,"84 "Golden Frozen Chicken Breast"
"1001",0.002642,90,"1001 "American Chicken Hot Dogs"
"1081",0.002642,90,"1081 "High Quality Counter Cleaner"
"561",0.002642,90,"561 "Fast Golden Raisins"
"743",0.002642,90,"743 "Consolidated Apricot Shampoo"
"1101",0.002642,90,"1101 "High Quality Screw Driver"
"75",0.002642,90,"75 "Red Spade Potato Salad"
"1176",0.002642,90,"1176 "Horatio Beef Jerky"
"495",0.002642,90,"495 "Tell Tale Garlic"
"1022",0.002642,90,"1022 "PigTail Frozen Chicken Breast"
"11",0.002642,90,"11 "Washington Apple Drink"
"1167",0.002642,90,"1167 "Horatio Buttered Popcorn"
"200",0.002642,90,"200 "High Top Fancy Plums"
"682",0.002642,90,"682 "Gorilla Whole Milk"
"1219",0.002642,90,"1219 "Sphinx Blueberry Muffins"
"584",0.002642,90,"584 "Walrus Light Beer"
"1203",0.002642,90,"1203 "Colossal Rice Medly"
"1250",0.002642,90,"1250 "Skinner Berry Juice"
"412",0.002642,90,"412 "Big Time Home Style French Fries"
"809",0.002642,90,"809 "Ebony Tomatos"
"536",0.002642,90,"536 "Fast Potato Chips"
"567",0.002612,89,"567 "Atomic Semi-Sweet Chocolate Bar"
"1330",0.002612,89,"1330 "Giant Egg Substitute"
"1160",0.002612,89,"1160 "Horatio Chocolate Chip Cookies"
"517",0.002612,89,"517 "Tell Tale Canned Peanuts"
"100",0.002612,89,"100 "Golden Grape Popsicles"
"590",0.002612,89,"590 "Colony Muffins"
"1294",0.002612,89,"1294 "Booker Sour Cream"
"10",0.002612,89,"10 "Washington Apple Juice"
"1061",0.002612,89,"1061 "Bird Call Buffered Aspirin"
"1175",0.002612,89,"1175 "Horatio Mini Donuts"
"90",0.002612,89,"90 "Golden Waffles"
"604",0.002612,89,"604 "Landslide Tomato Sauce"
"220",0.002612,89,"220 "Best Choice Low Fat BBQ Chips"
"160",0.002612,89,"160 "Denny Economy Toilet Brush"
"632",0.002612,89,"632 "Token Apple Juice"
